,area,area_sqft,bedrooms,bathrooms,total_price
5832,Velachery,1640,2.0,1.0,10769501
5833,Chrompet,1232,2.0,1.0,15892762
5834,Chrompet,799,1.0,1.0,8548937
5835,Karapakkam,1114,1.0,1.0,5655328
5836,Karapakkam,1444,2.0,2.0,6943913
5837,KK Nagar,2369,4.0,2.0,14177928
5838,Karapakkam,1642,2.0,2.0,13419919
5839,Chrompet,771,1.0,1.0,11153584
5840,Velachery,1595,2.0,1.0,10047904
5841,T Nagar,1766,1.0,1.0,21358357
5842,Velachery,1692,2.0,1.0,9926768
5843,T Nagar,1827,2.0,1.0,22258475
5844,Chrompet,1256,2.0,1.0,8932451
5845,Velachery,1892,3.0,2.0,10954234
5846,T Nagar,1541,1.0,1.0,19252436
5847,Adyar,798,1.0,1.0,6610860
5848,Velachery,1845,3.0,2.0,10629450
5849,Anna Nagar,1519,1.0,1.0,12965462
5850,Adyar,950,1.0,1.0,11516273
5851,Karapakkam,910,1.0,1.0,7071281
5852,Karapakkam,828,1.0,1.0,7459891
5853,Anna Nagar,1551,1.0,1.0,12557194
5854,Chrompet,831,1.0,1.0,10170170
5855,Chrompet,1196,1.0,1.0,13221862
5856,Karapakkam,1589,2.0,2.0,7604363
5857,Anna Nagar,1874,2.0,1.0,15148240
5858,T Nagar,1867,2.0,1.0,21610323
5859,T Nagar,1909,2.0,1.0,21650915
5860,Adyar,672,1.0,1.0,4630081
5861,Anna Nagar,1997,2.0,1.0,22962065
5862,Anna Nagar,1700,1.0,1.0,13956736
5863,KK Nagar,1934,3.0,2.0,17140096
5864,Anna Nagar,1716,1.0,1.0,19878998
5865,Chrompet,736,1.0,1.0,9188148
5866,Velachery,1505,2.0,1.0,8610100
5867,Adyar,689,1.0,1.0,7265803
5868,Chrompet,862,1.0,1.0,7460507
5869,Karapakkam,1320,1.0,1.0,8186022
5870,KK Nagar,2300,4.0,2.0,13123849
5871,Velachery,1697,2.0,1.0,9029490
5872,KK Nagar,2178,3.0,2.0,11518089
5873,Chrompet,1229,2.0,1.0,10602400
5874,T Nagar,1549,1.0,1.0,17370938
5875,Velachery,1911,3.0,2.0,8349395
5876,Anna Nagar,1654,1.0,1.0,13043162
5877,Chrompet,1224,2.0,1.0,9982752
5878,Karapakkam,927,1.0,1.0,5904408
5879,Chrompet,1166,1.0,1.0,15443272
5880,Adyar,900,1.0,1.0,10259915
5881,T Nagar,1924,2.0,1.0,14490276
5882,Velachery,1527,2.0,1.0,12365200
5883,Velachery,1773,2.0,1.0,8240334
5884,KK Nagar,2187,3.0,2.0,18711016
5885,Velachery,1574,2.0,1.0,14314642
5886,KK Nagar,2235,4.0,2.0,19297924
5887,Chrompet,776,1.0,1.0,12098445
5888,Adyar,1030,1.0,1.0,14380670
5889,Chrompet,791,1.0,1.0,9141054
5890,Anna Nagar,1600,1.0,1.0,18834836
5891,Chrompet,1270,2.0,1.0,8830036
5892,Chrompet,1150,1.0,1.0,9255825
5893,KK Nagar,2369,4.0,2.0,20875295
5894,Anna Nagar,1814,2.0,1.0,21360690
5895,T Nagar,1925,2.0,1.0,23534529
5896,Karapakkam,1217,1.0,1.0,6030024
5897,Anna Nagar,1668,1.0,1.0,11392178
5898,Velachery,1668,2.0,1.0,10721416
5899,Karapakkam,1435,2.0,2.0,11375276
5900,Adyar,762,1.0,1.0,7619002
5901,Velachery,1816,3.0,2.0,9895169
5902,Chrompet,1255,2.0,1.0,10611423
5903,KK Nagar,2011,3.0,2.0,13457409
5904,Velachery,1874,3.0,2.0,14788932
5905,Velachery,1743,2.0,1.0,13160562
5906,Anna Nagar,1545,1.0,1.0,19848749
5907,Chrompet,782,1.0,1.0,12388322
5908,Karapakkam,1349,2.0,2.0,7441052
5909,KK Nagar,2443,4.0,2.0,12415419
5910,KK Nagar,1696,2.0,1.0,10273110
5911,Velachery,1727,2.0,1.0,13998859
5912,Chrompet,813,1.0,1.0,9854795
5913,Anna Nagar,1998,2.0,1.0,23476321
5914,KK Nagar,1961,3.0,2.0,13184493
5915,KK Nagar,2298,4.0,2.0,13401640
5916,Karapakkam,1544,2.0,2.0,14552409
5917,Anna Nagar,1930,2.0,1.0,21440207
5918,Adyar,642,1.0,1.0,8454118
5919,Chrompet,1066,1.0,1.0,11575230
5920,Anna Nagar,1673,1.0,1.0,15393926
5921,Anna Nagar,1829,2.0,1.0,13809842
5922,Karapakkam,616,1.0,1.0,7111748
5923,Adyar,713,1.0,1.0,7469926
5924,Chrompet,838,1.0,1.0,8715055
5925,Velachery,1804,3.0,2.0,15119515
5926,Anna Nagar,1840,2.0,1.0,14299783
5927,Adyar,876,1.0,1.0,8294846
5928,Karapakkam,1213,1.0,1.0,6986571
5929,Velachery,1541,2.0,1.0,5830822
5930,Karapakkam,1401,2.0,2.0,8461168
5931,Velachery,1637,2.0,1.0,9078924
5932,Chrompet,1299,2.0,1.0,12319008
5933,Karapakkam,1160,1.0,1.0,10030128
5934,Chrompet,770,1.0,1.0,8925994
5935,Karapakkam,1496,2.0,2.0,10318133
5936,Chrompet,911,1.0,1.0,8769214
5937,T Nagar,1763,1.0,1.0,12657942
5938,Chrompet,858,1.0,1.0,9217410
5939,Velachery,1943,3.0,2.0,15832291
5940,Velachery,1920,3.0,2.0,9270771
5941,Karapakkam,672,1.0,1.0,5944040
5942,Chrompet,912,1.0,1.0,10321347
5943,Karapakkam,584,1.0,1.0,5339689
5944,KK Nagar,2222,4.0,2.0,19643910
5945,Anna Nagar,1939,2.0,1.0,22343040
5946,Karapakkam,1420,2.0,2.0,7403795
5947,Anna Nagar,1993,2.0,1.0,14199523
5948,T Nagar,1818,2.0,1.0,13851385
5949,Karapakkam,1459,2.0,2.0,10047353
5950,Velachery,1889,3.0,2.0,9406405
5951,Chrompet,1155,1.0,1.0,10224803
5952,Anna Nagar,1707,1.0,1.0,21215220
5953,Adyar,896,1.0,1.0,6506316
5954,Velachery,1972,3.0,2.0,10745349
5955,Velachery,1506,2.0,1.0,8628630
5956,Chrompet,868,1.0,1.0,8885312
5957,Anna Nagar,1661,1.0,1.0,19675497
5958,Chrompet,962,1.0,1.0,12890794
5959,KK Nagar,1609,2.0,1.0,11910925
5960,Chrompet,1250,2.0,1.0,10696986
5961,Anna Nagar,1796,1.0,1.0,14586896
5962,Karapakkam,909,1.0,1.0,6171924
5963,Velachery,1930,3.0,2.0,12458060
5964,Anna Nagar,2000,2.0,1.0,22062106
5965,Adyar,949,1.0,1.0,6951441
5966,Anna Nagar,1639,1.0,1.0,18569776
5967,Chrompet,923,1.0,1.0,8027324
5968,Karapakkam,502,1.0,1.0,5653218
5969,Velachery,1511,2.0,1.0,10919578
5970,Adyar,873,1.0,1.0,13207519
5971,KK Nagar,2155,3.0,2.0,11800789
5972,Adyar,647,1.0,1.0,7478209
5973,Chrompet,934,1.0,1.0,9668950
5974,KK Nagar,2251,4.0,2.0,13797844
5975,Karapakkam,670,1.0,1.0,4752189
5976,Karapakkam,1343,2.0,2.0,8047685
5977,Chrompet,1021,1.0,1.0,12983253
5978,Karapakkam,882,1.0,1.0,5839184
5979,Velachery,1573,2.0,1.0,8473977
5980,Anna Nagar,1979,2.0,1.0,21092715
5981,T Nagar,1926,2.0,1.0,21868203
5982,Karapakkam,1347,2.0,2.0,6775562
5983,T Nagar,1760,1.0,1.0,20207596
5984,KK Nagar,1776,2.0,1.0,16003065
5985,Chrompet,1037,1.0,1.0,10444577
5986,Karapakkam,1365,2.0,2.0,8201398
5987,Karapakkam,1179,1.0,1.0,10714802
5988,Anna Nagar,1514,1.0,1.0,12661011
5989,Chrompet,1103,1.0,1.0,14071578
5990,Chrompet,878,1.0,1.0,9318879
5991,Anna Nagar,1571,1.0,1.0,18174476
5992,Velachery,1502,2.0,1.0,7818735
5993,Velachery,1737,2.0,1.0,8134317
5994,Karapakkam,1252,1.0,1.0,10508256
5995,Karapakkam,1584,2.0,2.0,7460040
5996,Anna Nagar,1658,1.0,1.0,13049067
5997,Anna Nagar,1833,2.0,1.0,23088741
5998,Chrompet,1057,1.0,1.0,10604615
5999,Karapakkam,871,1.0,1.0,6893840
6000,Chrompet,844,1.0,1.0,7999152
6001,Anna Nagar,1741,1.0,1.0,21630078
6002,KK Nagar,2497,4.0,2.0,15114904
6003,Karapakkam,1265,1.0,1.0,7274137
6004,Anna Nagar,1769,1.0,1.0,16215259
6005,T Nagar,1902,2.0,1.0,14331637
6006,KK Nagar,1895,3.0,2.0,17127334
6007,KK Nagar,1531,2.0,1.0,14678995
6008,Velachery,1838,3.0,2.0,10095390
6009,Adyar,1288,2.0,2.0,11099671
6010,Anna Nagar,1738,1.0,1.0,13786334
6011,Karapakkam,1010,1.0,1.0,7174123
6012,Adyar,909,1.0,1.0,10243837
6013,Velachery,1635,2.0,1.0,14487130
6014,Karapakkam,744,1.0,1.0,5576340
6015,Karapakkam,945,1.0,1.0,5188050
6016,Chrompet,1063,1.0,1.0,10384903
6017,Anna Nagar,1823,2.0,1.0,19982115
6018,KK Nagar,1358,2.0,1.0,9864834
6019,Velachery,1870,3.0,2.0,8953358
6020,Chrompet,1207,2.0,1.0,9286513
6021,Anna Nagar,1892,2.0,1.0,13815341
6022,Velachery,1857,3.0,2.0,11200329
6023,Adyar,1296,2.0,2.0,12269035
6024,Chrompet,1012,1.0,1.0,8681788
6025,Chrompet,733,1.0,1.0,7612644
6026,Karapakkam,1224,1.0,1.0,12235845
6027,Velachery,1587,2.0,1.0,7708388
6028,Chrompet,858,1.0,1.0,9005768
6029,Chrompet,830,1.0,1.0,12386993
6030,Velachery,1665,2.0,1.0,7885207
6031,Adyar,1003,1.0,1.0,12986299
6032,Chrompet,867,1.0,1.0,9862388
6033,Chrompet,1081,1.0,1.0,11388547
6034,Velachery,1976,3.0,2.0,16079908
6035,Chrompet,1118,1.0,1.0,9018507
6036,Karapakkam,1283,1.0,1.0,8757701
6037,Chrompet,889,1.0,1.0,12054702
6038,KK Nagar,2236,4.0,2.0,13498485
6039,KK Nagar,2113,3.0,2.0,16983984
6040,T Nagar,1843,2.0,1.0,21746240
6041,KK Nagar,1795,3.0,2.0,12178744
6042,Adyar,1070,1.0,1.0,8166685
6043,T Nagar,1545,1.0,1.0,17579780
6044,Velachery,1700,2.0,1.0,15244529
6045,T Nagar,1511,1.0,1.0,13223959
6046,Chrompet,1104,1.0,1.0,8637949
6047,Adyar,771,1.0,1.0,8751428
6048,KK Nagar,1605,2.0,1.0,11660702
6049,Anna Nagar,1558,1.0,1.0,12559828
6050,KK Nagar,1550,2.0,1.0,9447505
6051,Chrompet,853,1.0,1.0,11707135
6052,Adyar,948,1.0,1.0,7534183
6053,Karapakkam,942,1.0,1.0,5571095
6054,Chrompet,1102,1.0,1.0,8792911
6055,Chrompet,823,1.0,1.0,8056669
6056,T Nagar,1792,1.0,1.0,15683379
6057,Chrompet,871,1.0,1.0,9162161
6058,Velachery,1644,2.0,1.0,8275042
6059,Chrompet,1081,1.0,1.0,9201816
6060,KK Nagar,1759,2.0,1.0,10891403
6061,Anna Nagar,1611,1.0,1.0,14995874
6062,Chrompet,1138,1.0,1.0,10443635
6063,Anna Nagar,1886,2.0,1.0,20688076
6064,KK Nagar,2207,3.0,2.0,10874436
6065,KK Nagar,1678,2.0,1.0,14218987
6066,Chrompet,886,1.0,1.0,13929377
6067,Anna Nagar,1691,1.0,1.0,19020636
6068,Adyar,1278,2.0,2.0,12303434
6069,T Nagar,1835,2.0,1.0,22207706
6070,Anna Nagar,1827,2.0,1.0,12696020
6071,Karapakkam,922,1.0,1.0,7053470
6072,Chrompet,1207,2.0,1.0,14142441
6073,Chrompet,870,1.0,1.0,8455278
6074,Velachery,1651,2.0,1.0,7379321
6075,Adyar,846,1.0,1.0,8821520
6076,Chrompet,1085,1.0,1.0,13139940
6077,Chrompet,1166,1.0,1.0,15451576
6078,Adyar,601,1.0,1.0,6356804
6079,Karapakkam,711,1.0,1.0,4406566
6080,Chrompet,1005,1.0,1.0,8878064
6081,Velachery,1554,2.0,1.0,8861271
6082,Karapakkam,1245,1.0,1.0,11663236
6083,Velachery,1783,2.0,1.0,12465264
6084,Chrompet,909,1.0,1.0,8334553
6085,Chrompet,1214,2.0,1.0,13405221
6086,Velachery,1743,2.0,1.0,9768075
6087,Chrompet,1035,1.0,1.0,13870927
6088,T Nagar,1848,2.0,1.0,14873108
6089,Velachery,1880,3.0,2.0,15918197
6090,T Nagar,1790,1.0,1.0,14497156
6091,Chrompet,862,1.0,1.0,13865573
6092,Chrompet,927,1.0,1.0,11780425
6093,Chrompet,1088,1.0,1.0,7781522
6094,Karapakkam,1362,2.0,2.0,7865989
6095,T Nagar,1754,1.0,1.0,14793008
6096,Chrompet,1097,1.0,1.0,9761243
6097,Adyar,1295,2.0,2.0,7836409
6098,Velachery,1607,2.0,1.0,15800527
6099,Karapakkam,1606,2.0,2.0,8110424
6100,Karapakkam,1291,1.0,1.0,8630870
6101,KK Nagar,1418,2.0,1.0,9934606
6102,KK Nagar,1317,1.0,1.0,12276162
6103,Anna Nagar,1832,2.0,1.0,21493450
6104,Adyar,993,1.0,1.0,7520936
6105,Adyar,1153,1.0,1.0,10187897
6106,Chrompet,724,1.0,1.0,8414758
6107,KK Nagar,1582,2.0,1.0,10409495
6108,Karapakkam,1115,1.0,1.0,9711456
6109,Adyar,1112,1.0,1.0,6398655
6110,Karapakkam,1678,2.0,2.0,7400850
6111,Karapakkam,806,1.0,1.0,5730988
6112,Velachery,1503,2.0,1.0,12754275
6113,KK Nagar,2346,4.0,2.0,13506041
6114,Karapakkam,839,1.0,1.0,6637052
6115,Chrompet,760,1.0,1.0,8890272
6116,Karapakkam,1506,2.0,2.0,10377882
6117,Velachery,1640,2.0,1.0,10414172
6118,Karapakkam,896,1.0,1.0,7426850
6119,Karapakkam,1409,2.0,2.0,9285873
6120,KK Nagar,1633,2.0,1.0,10268667
6121,Chrompet,1139,1.0,1.0,15135059
6122,Chrompet,1101,1.0,1.0,14323103
6123,KK Nagar,2396,4.0,2.0,13542784
6124,Chrompet,1119,1.0,1.0,10677630
6125,Anna Nagar,1857,2.0,1.0,16354006
6126,T Nagar,1886,2.0,1.0,14608404
6127,Velachery,1692,2.0,1.0,10583699
6128,Velachery,1655,2.0,1.0,14491520
6129,Karapakkam,622,1.0,1.0,6383972
6130,Velachery,1647,2.0,1.0,7175806
6131,Adyar,1239,2.0,2.0,10409531
6132,KK Nagar,1471,2.0,1.0,11861669
6133,KK Nagar,1505,2.0,1.0,10585946
6135,Adyar,693,1.0,1.0,6560131
6136,Velachery,1852,3.0,2.0,8095385
6137,Chrompet,1191,1.0,1.0,14330470
6138,Chrompet,1061,1.0,1.0,10466959
6139,KK Nagar,2493,4.0,2.0,12906125
6140,Chrompet,1015,1.0,1.0,7840967
6141,KK Nagar,1911,3.0,2.0,11145164
6142,Chrompet,1287,2.0,1.0,10374971
6143,Karapakkam,1576,2.0,2.0,10233982
6144,Chrompet,840,1.0,1.0,8982350
6145,Velachery,1626,2.0,1.0,9469010
6146,Chrompet,1262,2.0,1.0,13769717
6147,Chrompet,1261,2.0,1.0,11512374
6148,Chrompet,1015,1.0,1.0,9535657
6149,Chrompet,1195,1.0,1.0,14749669
6150,Chrompet,800,1.0,1.0,8333178
6151,Velachery,1873,3.0,2.0,16192081
6152,KK Nagar,2207,3.0,2.0,11394328
6153,Velachery,1732,2.0,1.0,14681154
6154,Chrompet,961,1.0,1.0,13155662
6155,Velachery,1986,3.0,2.0,10868144
6156,Anna Nagar,1823,2.0,1.0,15170959
6157,Chrompet,830,1.0,1.0,6666847
6158,Chrompet,724,1.0,1.0,11003223
6159,Chrompet,1007,1.0,1.0,7807049
6160,Velachery,1875,3.0,2.0,15860792
6161,Adyar,1150,1.0,1.0,12162194
6162,Velachery,1693,2.0,1.0,13486781
6163,Velachery,1538,2.0,1.0,7172949
6164,Anna Nagar,1993,2.0,1.0,24200534
6165,Adyar,926,1.0,1.0,12840237
6166,Anna Nagar,1994,2.0,1.0,15874569
6167,Chrompet,1061,1.0,1.0,9842501
6168,Anna Nagar,1803,2.0,1.0,13456279
6169,Velachery,1664,2.0,1.0,14856973
6170,Adyar,978,1.0,1.0,7054893
6171,T Nagar,1914,2.0,1.0,14092933
6172,Velachery,1668,2.0,1.0,9531862
6173,Adyar,1205,2.0,2.0,14893508
6174,Karapakkam,685,1.0,1.0,5972482
6175,KK Nagar,2088,3.0,2.0,11613473
6176,Chrompet,1014,1.0,1.0,11139589
6178,Velachery,1545,2.0,1.0,10139180
6179,Chrompet,1045,1.0,1.0,14061684
6180,T Nagar,1951,2.0,1.0,14187558
6181,Karapakkam,898,1.0,1.0,5386313
6182,KK Nagar,2339,4.0,2.0,19846483
6183,KK Nagar,2379,4.0,2.0,12550934
6184,Karapakkam,1692,2.0,2.0,10425221
6185,KK Nagar,2352,4.0,2.0,15254662
6186,Chrompet,1114,1.0,1.0,10157047
6187,Anna Nagar,1890,2.0,1.0,13972322
6188,KK Nagar,2363,4.0,2.0,12149759
6189,Velachery,1527,2.0,1.0,12707216
6190,KK Nagar,2193,3.0,2.0,14274473
6191,Adyar,1206,2.0,2.0,9828254
6192,Chrompet,728,1.0,1.0,8006430
6193,Chrompet,1231,2.0,1.0,9864515
6194,Velachery,1735,2.0,1.0,15765189
6195,Karapakkam,1266,1.0,1.0,7291209
6196,Velachery,1977,3.0,2.0,8228532
6197,T Nagar,1915,2.0,1.0,14030020
6198,Chrompet,1295,2.0,1.0,12061750
6199,Chrompet,749,1.0,1.0,9973637
6200,T Nagar,1884,2.0,1.0,21543051
6201,KK Nagar,1361,2.0,1.0,11275771
6202,KK Nagar,1934,3.0,2.0,11603347
6203,Chrompet,1055,1.0,1.0,10503899
6204,Chrompet,851,1.0,1.0,10679003
6205,Chrompet,1118,1.0,1.0,8423495
6206,Karapakkam,1451,2.0,2.0,5813646
6207,KK Nagar,2470,4.0,2.0,12190861
6208,Chrompet,935,1.0,1.0,11554043
6209,KK Nagar,2500,4.0,2.0,12804076
6210,Anna Nagar,1984,2.0,1.0,21769558
6211,Anna Nagar,1818,2.0,1.0,15716841
6212,Velachery,1741,2.0,1.0,11529822
6213,Chrompet,1065,1.0,1.0,9193086
6214,Chrompet,858,1.0,1.0,12130986
6215,Chrompet,702,1.0,1.0,6733468
6216,Karapakkam,613,1.0,1.0,4244506
6217,Anna Nagar,1896,2.0,1.0,21760263
6218,Karapakkam,833,1.0,1.0,3489289
6219,KK Nagar,2047,3.0,2.0,13183858
6220,T Nagar,1579,1.0,1.0,20004028
6221,Chrompet,988,1.0,1.0,12536495
6222,T Nagar,1667,1.0,1.0,13947660
6223,Karapakkam,1184,1.0,1.0,4032225
6224,Velachery,1733,2.0,1.0,11441343
6225,Chrompet,1106,1.0,1.0,9295120
6226,KK Nagar,2058,4.0,2.0,17964899
6227,Chrompet,1055,1.0,1.0,9194955
6228,T Nagar,1735,1.0,1.0,14829259
6229,Chrompet,809,1.0,1.0,7619824
6230,KK Nagar,1335,2.0,1.0,9507249
6231,Karapakkam,652,1.0,1.0,5379000
6232,Chrompet,1095,1.0,1.0,11742414
6233,Karapakkam,1477,2.0,2.0,8223218
6234,Velachery,1819,3.0,2.0,8866304
6235,T Nagar,1982,2.0,1.0,16389120
6236,Anna Nagar,1599,1.0,1.0,11858583
6237,Chrompet,941,1.0,1.0,10035484
6238,Chrompet,1198,1.0,1.0,9390497
6239,Adyar,967,1.0,1.0,10368832
6240,Velachery,1637,2.0,1.0,12675620
6241,Karapakkam,1678,2.0,2.0,7171431
6242,Adyar,1023,1.0,1.0,9122134
6243,Karapakkam,774,1.0,1.0,4861570
6244,Chrompet,1032,1.0,1.0,12193867
6245,Chrompet,889,1.0,1.0,10390826
6246,Karapakkam,974,1.0,1.0,6273383
6247,Karapakkam,790,1.0,1.0,7209077
6248,Karapakkam,931,1.0,1.0,5398416
6249,Adyar,659,1.0,1.0,8224084
6250,KK Nagar,2120,3.0,2.0,19329785
6251,Chrompet,843,1.0,1.0,7594241
6252,Chrompet,736,1.0,1.0,9831895
6253,Chrompet,1053,1.0,1.0,8148179
6254,Velachery,1596,2.0,1.0,13163346
6255,Karapakkam,1368,2.0,2.0,5729178
6256,Anna Nagar,1544,1.0,1.0,13771441
6257,KK Nagar,1486,2.0,1.0,13202285
6258,Chrompet,1285,2.0,1.0,9662714
6259,Karapakkam,1501,2.0,2.0,8225518
6260,KK Nagar,2218,3.0,2.0,13265973
6261,Chrompet,1117,1.0,1.0,10167234
6262,Anna Nagar,1561,1.0,1.0,11880544
6263,Karapakkam,792,1.0,1.0,4535591
6264,Adyar,1212,2.0,2.0,9343778
6265,T Nagar,1977,2.0,1.0,12655720
6266,Anna Nagar,1965,2.0,1.0,23061858
6267,Karapakkam,775,1.0,1.0,5290088
6268,Chrompet,892,1.0,1.0,8962379
6269,KK Nagar,1696,2.0,1.0,9945570
6270,Chrompet,833,1.0,1.0,10305953
6271,Karapakkam,541,1.0,1.0,6367089
6272,KK Nagar,1414,2.0,1.0,11014125
6273,Velachery,1966,3.0,2.0,16646724
6274,Chrompet,704,1.0,1.0,8018619
6275,Chrompet,871,1.0,1.0,9744287
6276,KK Nagar,1380,2.0,1.0,12005064
6277,T Nagar,1885,2.0,1.0,21777234
6278,Karapakkam,916,1.0,1.0,5773640
6279,Chrompet,1115,1.0,1.0,12595671
6280,Chrompet,919,1.0,1.0,11756054
6281,Karapakkam,883,1.0,1.0,4284239
6282,KK Nagar,2065,3.0,2.0,13802328
6283,Velachery,1869,3.0,2.0,12373620
6284,Velachery,1625,2.0,1.0,14936243
6285,Karapakkam,537,1.0,1.0,5657252
6286,Velachery,1534,2.0,1.0,10050741
6287,Chrompet,1082,1.0,1.0,10180561
6288,Chrompet,1279,2.0,1.0,11633845
6289,T Nagar,1544,1.0,1.0,11971504
6290,Chrompet,1101,1.0,1.0,14168025
6291,Karapakkam,1230,1.0,1.0,5805648
6292,Karapakkam,956,1.0,1.0,8216602
6293,Karapakkam,552,1.0,1.0,5548488
6294,Chrompet,925,1.0,1.0,8926580
6295,Anna Nagar,1822,2.0,1.0,15257400
6296,T Nagar,1781,1.0,1.0,21181695
6297,Anna Nagar,1628,1.0,1.0,13533251
6298,KK Nagar,1736,2.0,1.0,11153205
6299,KK Nagar,2016,3.0,2.0,11875459
6300,Adyar,779,1.0,1.0,6374185
6301,Chrompet,1217,2.0,1.0,11157542
6302,Velachery,1601,2.0,1.0,13691262
6303,Karapakkam,1201,1.0,1.0,9980775
6304,Karapakkam,579,1.0,1.0,6034942
6305,KK Nagar,2289,4.0,2.0,19821489
6306,Adyar,1023,1.0,1.0,9292058
6307,KK Nagar,1900,3.0,2.0,17601350
6308,Chrompet,807,1.0,1.0,9628652
6309,T Nagar,1653,1.0,1.0,19895660
6310,KK Nagar,1452,2.0,1.0,10906942
6311,T Nagar,1934,2.0,1.0,22498616
6312,Velachery,1972,3.0,2.0,12026072
6313,Anna Nagar,1606,1.0,1.0,11937048
6314,T Nagar,1908,2.0,1.0,21213930
6315,Chrompet,741,1.0,1.0,8564168
6316,Adyar,734,1.0,1.0,10636876
6318,Chrompet,1121,1.0,1.0,7468923
6319,Anna Nagar,1979,2.0,1.0,13574010
6320,Karapakkam,1105,1.0,1.0,9312093
6321,Velachery,1528,2.0,1.0,7404818
6322,Anna Nagar,1712,1.0,1.0,12873774
6323,Adyar,955,1.0,1.0,9886626
6324,Chrompet,802,1.0,1.0,8311558
6325,Karapakkam,701,1.0,1.0,3986132
6326,Karapakkam,1418,2.0,2.0,6942539
6327,Adyar,1155,1.0,1.0,14060743
6328,Chrompet,1061,1.0,1.0,10583907
6329,KK Nagar,2258,4.0,2.0,18352280
6330,Chrompet,947,1.0,1.0,9377721
6331,KK Nagar,1868,3.0,2.0,12742066
6332,T Nagar,1713,1.0,1.0,13319387
6333,Chrompet,886,1.0,1.0,10747815
6334,KK Nagar,2122,3.0,2.0,18030536
6335,Karapakkam,980,1.0,1.0,6524648
6336,Anna Nagar,1916,2.0,1.0,24788923
6337,KK Nagar,2079,3.0,2.0,18385667
6338,Karapakkam,1377,2.0,2.0,6472366
6339,KK Nagar,2363,4.0,2.0,19398496
6340,Karapakkam,1568,2.0,2.0,8259927
6341,Adyar,1210,2.0,2.0,11720936
6342,Karapakkam,1179,1.0,1.0,6256076
6343,Adyar,822,1.0,1.0,10105089
6344,Chrompet,1235,2.0,1.0,8391161
6345,T Nagar,1735,1.0,1.0,22837255
6346,Chrompet,745,1.0,1.0,7862293
6347,Chrompet,794,1.0,1.0,7026030
6348,T Nagar,1979,2.0,1.0,23635103
6349,T Nagar,1641,1.0,1.0,13745933
6350,Velachery,1718,2.0,1.0,12521425
6351,Chrompet,706,1.0,1.0,7492358
6352,Adyar,728,1.0,1.0,9467166
6353,Velachery,1948,3.0,2.0,9410981
6354,T Nagar,1863,2.0,1.0,14621859
6355,Anna Nagar,1849,2.0,1.0,22307330
6356,Velachery,1528,2.0,1.0,8221635
6357,Anna Nagar,1979,2.0,1.0,15272636
6358,KK Nagar,1639,2.0,1.0,11651850
6359,Karapakkam,796,1.0,1.0,5075280
6360,Chrompet,794,1.0,1.0,8813143
6361,Adyar,748,1.0,1.0,7483499
6362,Chrompet,1278,2.0,1.0,10996554
6363,Adyar,838,1.0,1.0,8771682
6364,KK Nagar,2459,4.0,2.0,12302598
6365,Karapakkam,1358,2.0,2.0,7643360
6366,Karapakkam,731,1.0,1.0,6460212
6367,Adyar,973,1.0,1.0,11473186
6368,Anna Nagar,1757,1.0,1.0,14194732
6369,Anna Nagar,1995,2.0,1.0,14633430
6370,Chrompet,870,1.0,1.0,7473704
6372,KK Nagar,2205,3.0,2.0,17198292
6373,Chrompet,709,1.0,1.0,11589979
6374,Karapakkam,1206,1.0,1.0,6091633
6375,Adyar,685,1.0,1.0,7231627
6376,Anna Nagar,1690,1.0,1.0,20069493
6377,Adyar,786,1.0,1.0,7305525
6378,Chrompet,1136,1.0,1.0,9071384
6379,Chrompet,1268,2.0,1.0,14556199
6380,Karapakkam,1012,1.0,1.0,7364034
6381,Chrompet,1198,1.0,1.0,14475255
6382,Karapakkam,1152,1.0,1.0,6784335
6383,Chrompet,1034,1.0,1.0,12499376
6384,T Nagar,1869,2.0,1.0,22326003
6385,Chrompet,773,1.0,1.0,9151421
6386,KK Nagar,2273,4.0,2.0,12655600
6387,Chrompet,956,1.0,1.0,10377411
6388,Adyar,939,1.0,1.0,8408647
6389,KK Nagar,1938,3.0,2.0,10770660
6390,Anna Nagar,1764,1.0,1.0,21203272
6391,T Nagar,1920,2.0,1.0,15198520
6392,Karapakkam,525,1.0,1.0,5259144
6393,Adyar,653,1.0,1.0,6331665
6394,Anna Nagar,1700,1.0,1.0,19928260
6395,Velachery,1505,2.0,1.0,12681970
6396,Karapakkam,1589,2.0,2.0,7684786
6397,Velachery,1829,3.0,2.0,13413362
6398,Chrompet,963,1.0,1.0,12969378
6399,KK Nagar,1724,2.0,1.0,10341739
6400,Adyar,731,1.0,1.0,8363340
6401,Anna Nagar,1911,2.0,1.0,11721671
6402,Chrompet,1239,2.0,1.0,10769205
6403,Karapakkam,508,1.0,1.0,4153559
6404,Chrompet,893,1.0,1.0,8337631
6405,Velachery,1973,3.0,2.0,17266683
6406,Chrompet,1050,1.0,1.0,7974270
6407,Velachery,1779,2.0,1.0,14164684
6408,Adyar,1078,1.0,1.0,13021401
6409,KK Nagar,2470,4.0,2.0,20681768
6410,Adyar,1170,1.0,1.0,14456049
6411,Adyar,706,1.0,1.0,5041215
6412,Anna Nagar,1897,2.0,1.0,12594247
6413,KK Nagar,1858,3.0,2.0,11993291
6414,Adyar,1134,1.0,1.0,10130955
6415,Karapakkam,1057,1.0,1.0,4194836
6416,T Nagar,1630,1.0,1.0,12666748
